Date,series1,series2,series3,series4,name,name_x,name_y
4/1/1985,0.096413546,0.243056,0.100813195,0.226646366,,,
7/1/1985,0.092568152,0.238679,0.100813195,0.226646366,,,
10/1/1985,0.09707844,0.243830,0.100813195,0.226646366,,,
1/1/1986,0.094568563,0.241791,0.100813195,0.226646366,,,
4/1/1986,0.090731472,0.239265,0.100813195,0.226646366,,,
7/1/1986,0.08535371,0.234241,0.100813195,0.226646366,,,
10/1/1986,0.082558787,0.232321,0.100813195,0.226646366,,,
1/1/1987,0.086313923,0.236181,0.100813195,0.226646366,,,
4/1/1987,0.084434305,0.234014,0.100813195,0.226646366,,,
7/1/1987,0.081991634,0.231711,0.100813195,0.226646366,,,
10/1/1987,0.091146196,0.239891,0.100813195,0.226646366,,,
1/1/1988,0.07867442,0.228284,0.100813195,0.226646366,,,
4/1/1988,0.080150546,0.229084,0.100813195,0.226646366,,,
7/1/1988,0.077629965,0.226569,0.100813195,0.226646366,,,
10/1/1988,0.078075637,0.226430,0.100813195,0.226646366,,,
1/1/1989,0.0818468,0.229547,0.100813195,0.226646366,,,
4/1/1989,0.077961765,0.225375,0.100813195,0.226646366,,,
7/1/1989,0.075057777,0.222617,0.100813195,0.226646366,,,
10/1/1989,0.072214318,0.220651,0.100813195,0.226646366,,,
1/1/1990,0.072859374,0.220259,0.100813195,0.226646366,,,
4/1/1990,0.07069811,0.218120,0.100813195,0.226646366,,,
7/1/1990,0.066025375,0.214180,0.100813195,0.226646366,,,
10/1/1990,0.056148623,0.206398,0.100813195,0.226646366,,,
1/1/1991,0.049232853,0.200730,0.100813195,0.226646366,,,
4/1/1991,0.047838401,0.198857,0.100813195,0.226646366,,,
7/1/1991,0.049273125,0.199891,0.100813195,0.226646366,,,
10/1/1991,0.052681031,0.202841,0.100813195,0.226646366,,,
1/1/1992,0.048536234,0.197013,0.100813195,0.226646366,,,
4/1/1992,0.054864994,0.201901,0.100813195,0.226646366,,,
7/1/1992,0.053974038,0.200182,0.100813195,0.226646366,,,
10/1/1992,0.056184305,0.201595,0.100813195,0.226646366,,,
1/1/1993,0.057289351,0.203358,0.100813195,0.226646366,,,
4/1/1993,0.057119011,0.203204,0.100813195,0.226646366,,,
7/1/1993,0.054763767,0.200950,0.100813195,0.226646366,,,
10/1/1993,0.060544875,0.205793,0.100813195,0.226646366,,,
